No.,Time,Source,Destination,Protocol,Length,Info
1322,3.249772,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=254215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1323,3.249823,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=255465 Win=65535 Len=0
1324,3.250688,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=255465 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1325,3.250689,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=256000 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1326,3.25077,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=256715 Win=65535 Len=0
1327,3.250967,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=256715 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1328,3.250993,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=257250 Win=65000 Len=0
1329,3.251514,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=257250 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1330,3.251549,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=257965 Win=65535 Len=0
1331,3.251712,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=257965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1332,3.251743,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=259215 Win=65535 Len=0
1333,3.252346,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=259215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1334,3.252374,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=260465 Win=65535 Len=0
1335,3.252959,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=260465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1336,3.252992,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=261715 Win=65535 Len=0
1337,3.253622,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=261715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1338,3.253643,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=262965 Win=65535 Len=0
1339,3.25389,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=262965 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1340,3.253915,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=263500 Win=65000 Len=0
1341,3.254542,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=263500 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1342,3.254568,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=264215 Win=65535 Len=0
1343,3.25481,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=264215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1344,3.254838,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=265465 Win=65535 Len=0
1345,3.25547,10.65.0.31,10.4.246.118,TLSv1.2,1304,Application Data [TCP segment of a reassembled PDU]
1346,3.255496,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=266715 Win=65535 Len=0
1347,3.256673,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=266715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1348,3.256724,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=267965 Win=65535 Len=0
1349,3.256898,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=267965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1350,3.256937,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=269215 Win=65535 Len=0
1351,3.25731,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=269215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1352,3.257342,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=270465 Win=65535 Len=0
1353,3.257925,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=270465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1354,3.257963,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=271715 Win=65535 Len=0
1355,3.258559,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=271715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1356,3.258596,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=272965 Win=65535 Len=0
1357,3.259173,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=272965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1358,3.259204,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=274215 Win=65535 Len=0
1359,3.25979,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=274215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1360,3.259822,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=275465 Win=65535 Len=0
1361,3.260092,10.65.0.31,10.4.246.118,TCP,62,"443  >  1713 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
1362,3.260162,10.4.246.118,10.65.0.31,TCP,54,1713  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
1363,3.260293,10.65.0.31,10.4.246.118,TCP,62,"443  >  1714 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
1364,3.260335,10.4.246.118,10.65.0.31,TCP,54,1714  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
1365,3.260789,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
1366,3.26086,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
1367,3.260953,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=275465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1368,3.260978,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=276715 Win=65535 Len=0
1369,3.261675,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=276715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1370,3.261707,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=277965 Win=65535 Len=0
1371,3.261969,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=277965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1372,3.261996,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=279215 Win=65535 Len=0
1373,3.263122,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=279215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1374,3.263159,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=280465 Win=65535 Len=0
1375,3.263452,10.65.0.31,10.4.246.118,TCP,1304,443  >  1710 [ACK] Seq=280465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]
1376,3.263486,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=281715 Win=65535 Len=0
1377,3.264085,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=281715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1378,3.264117,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=282965 Win=65535 Len=0
1379,3.264265,10.65.0.31,10.4.246.118,TLSv1.2,1304,Application Data [TCP segment of a reassembled PDU]
1380,3.264297,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=284215 Win=65535 Len=0
1381,3.264949,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=284215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1382,3.264978,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=285465 Win=65535 Len=0
1383,3.265545,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=285465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1384,3.265574,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=286715 Win=65535 Len=0
1385,3.266238,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=286715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1386,3.266262,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=287965 Win=65535 Len=0
1387,3.266506,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=287965 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1388,3.266524,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=288500 Win=65000 Len=0
1389,3.267095,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=288500 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1390,3.267117,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=289215 Win=65535 Len=0
1391,3.26736,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=289215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1392,3.267381,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=290465 Win=65535 Len=0
1393,3.268077,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=290465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1394,3.268107,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=291715 Win=65535 Len=0
1395,3.268719,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=291715 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1396,3.268748,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=292250 Win=65000 Len=0
1397,3.268896,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=292250 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1398,3.268919,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=292965 Win=65535 Len=0
1399,3.269215,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=292965 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1400,3.269238,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=293500 Win=65000 Len=0
1401,3.270019,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=293500 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1402,3.270048,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=294215 Win=65535 Len=0
1403,3.270654,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=294215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1404,3.270686,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=295465 Win=65535 Len=0
1405,3.271109,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=295465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1406,3.271131,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=296715 Win=65535 Len=0
1407,3.271374,10.65.0.31,10.4.246.118,TCP,1304,443  >  1710 [ACK] Seq=296715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]
1408,3.271393,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=297965 Win=65535 Len=0
1409,3.271994,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=297965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1410,3.272019,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=299215 Win=65535 Len=0
1411,3.272614,10.65.0.31,10.4.246.118,TLSv1.2,1304,Application Data [TCP segment of a reassembled PDU]
1412,3.272636,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=300465 Win=65535 Len=0
1413,3.273233,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=300465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1414,3.273254,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=301715 Win=65535 Len=0
1415,3.274014,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1711 [PSH, ACK] Seq=54206 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]"
1416,3.274041,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=55456 Win=65535 Len=0
1417,3.274859,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1711 [PSH, ACK] Seq=55456 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]"
1418,3.274879,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=56706 Win=65535 Len=0
1419,3.275118,10.65.0.31,10.4.246.118,TCP,1304,443  >  1711 [ACK] Seq=56706 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]
1420,3.275137,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=57956 Win=65535 Len=0
1421,3.276199,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1711 [PSH, ACK] Seq=57956 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]"
1422,3.276223,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=59206 Win=65535 Len=0
1423,3.276467,10.65.0.31,10.4.246.118,TCP,1304,443  >  1711 [ACK] Seq=59206 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]
1424,3.276486,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=60456 Win=65535 Len=0
1425,3.277139,10.65.0.31,10.4.246.118,TCP,1304,443  >  1711 [ACK] Seq=60456 Ack=953 Win=4702 Len=1250 [TCP segment of a reassembled PDU]
1426,3.277159,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=61706 Win=65535 Len=0
1427,3.277401,10.65.0.31,10.4.246.118,TLSv1.2,954,"Application Data, Application Data, Application Data, Encrypted Alert"
1428,3.277419,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=953 Ack=62606 Win=65535 Len=0
1429,3.27758,10.4.246.118,10.65.0.31,TCP,54,"1711  >  443 [FIN, ACK] Seq=953 Ack=62606 Win=65535 Len=0"
1430,3.278076,10.65.0.31,10.4.246.118,TCP,54,"443  >  1711 [FIN, ACK] Seq=62606 Ack=953 Win=4702 Len=0"
1431,3.278105,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=954 Ack=62607 Win=65535 Len=0
1432,3.278606,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=301715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1433,3.278638,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=302965 Win=65535 Len=0
1434,3.278909,10.65.0.31,10.4.246.118,TCP,54,443  >  1712 [ACK] Seq=1 Ack=210 Win=3959 Len=0
1435,3.279045,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=302965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1436,3.279067,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=304215 Win=65535 Len=0
1437,3.279615,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=304215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1438,3.27964,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=305465 Win=65535 Len=0
1439,3.280208,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=305465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1440,3.280232,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=306715 Win=65535 Len=0
1441,3.280812,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=306715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1442,3.280838,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=307965 Win=65535 Len=0
1443,3.28142,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=307965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1444,3.281452,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=309215 Win=65535 Len=0
1445,3.282068,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=309215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1446,3.282095,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=310465 Win=65535 Len=0
1447,3.282669,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=310465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1448,3.282692,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=311715 Win=65535 Len=0
1449,3.283295,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
1450,3.28332,10.4.246.118,10.65.0.31,TCP,54,1712  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
1451,3.283915,10.65.0.31,10.4.246.118,TCP,1304,443  >  1712 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
1452,3.283937,10.4.246.118,10.65.0.31,TCP,54,1712  >  443 [ACK] Seq=210 Ack=2501 Win=65535 Len=0
1453,3.284487,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
1454,3.284509,10.4.246.118,10.65.0.31,TCP,54,1712  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
1455,3.285063,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=311715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1456,3.285086,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=312965 Win=65535 Len=0
1457,3.285666,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=312965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1458,3.285689,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=314215 Win=65535 Len=0
1459,3.285997,10.4.246.118,10.65.0.31,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
1460,3.286164,10.4.246.118,10.65.0.31,TLSv1.2,620,Application Data
1461,3.286253,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=314215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1462,3.286275,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=315465 Win=65535 Len=0
1463,3.287271,10.65.0.31,10.4.246.118,TLSv1.2,1304,Application Data [TCP segment of a reassembled PDU]
1464,3.287295,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=316715 Win=65535 Len=0
1465,3.287535,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=316715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1466,3.287558,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=317965 Win=65535 Len=0
1467,3.288112,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=317965 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1468,3.288132,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=318500 Win=65000 Len=0
1469,3.288399,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=318500 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1470,3.288419,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=319215 Win=65535 Len=0
1471,3.289042,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=319215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1472,3.289062,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=320465 Win=65535 Len=0
1473,3.289215,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=320465 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1474,3.289233,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=321000 Win=65000 Len=0
1475,3.28991,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=321000 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1476,3.289932,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=321715 Win=65535 Len=0
1477,3.290076,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=321715 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1478,3.290093,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=322250 Win=65000 Len=0
1479,3.290721,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=322250 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1480,3.29074,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=322965 Win=65535 Len=0
1481,3.290887,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=322965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1482,3.290906,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=324215 Win=65535 Len=0
1483,3.291582,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=324215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1484,3.291603,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=325465 Win=65535 Len=0
1485,3.292277,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=325465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1486,3.292298,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=326715 Win=65535 Len=0
1487,3.292552,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=326715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1488,3.292572,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=327965 Win=65535 Len=0
1489,3.293174,10.65.0.31,10.4.246.118,TCP,589,"443  >  1710 [PSH, ACK] Seq=327965 Ack=867 Win=4616 Len=535 [TCP segment of a reassembled PDU]"
1490,3.293194,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=328500 Win=65000 Len=0
1491,3.293334,10.65.0.31,10.4.246.118,TCP,769,"443  >  1710 [PSH, ACK] Seq=328500 Ack=867 Win=4616 Len=715 [TCP segment of a reassembled PDU]"
1492,3.293352,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=329215 Win=65535 Len=0
1493,3.294008,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=329215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1494,3.294027,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=330465 Win=65535 Len=0
1495,3.294568,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=330465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1496,3.294594,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=331715 Win=65535 Len=0
1497,3.295192,10.65.0.31,10.4.246.118,TLSv1.2,1304,Application Data [TCP segment of a reassembled PDU]
1498,3.295222,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=332965 Win=65535 Len=0
1499,3.295815,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=332965 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1500,3.295836,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=334215 Win=65535 Len=0
1501,3.296538,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=334215 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1502,3.296556,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=335465 Win=65535 Len=0
1503,3.297537,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=335465 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
1504,3.297559,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=867 Ack=336715 Win=65535 Len=0
1505,3.29771,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1710 [PSH, ACK] Seq=336715 Ack=867 Win=4616 Len=1250 [TCP segment of a reassembled PDU]"
